"tool_url","tool_name","primary_keyword","serp_market","search_date","competitor_number","competitor_domain","competitor_url","serp_position","page_title","h1","word_count_estimate","tool_above_fold","tool_features","mobile_notes","content_sections","semantic_topics","examples_present","formula_present","sources_present","last_updated_present","author_present","faq_present","schema_types","unique_value","weakness_1","weakness_2","weakness_3","content_gap_we_can_fill","feature_gap_we_can_fill","actual_dr_or_as_if_available","authority_data_source","notes"
"https://usonlinetools.com/pdf/online-pdf-watermark","PDF Watermark Tool","pdf watermark tool","US / Google.com","2026-09-13","3","pdf2go.com","https://www.pdf2go.com/pdf-watermark","5","PDF Watermark Tool - Free Online Tool | pdf2go.com","PDF Watermark Tool","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF Watermark Tool; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-password-protect","PDF Password Protector","pdf password protector","US / Google.com","2026-09-13","1","ilovepdf.com","https://www.ilovepdf.com/pdf-password-protect","1","PDF Password Protector - Free Online Tool | ilovepdf.com","PDF Password Protector","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF Password Protector; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-password-protect","PDF Password Protector","pdf password protector","US / Google.com","2026-09-13","2","smallpdf.com","https://smallpdf.com/pdf-password-protect","3","PDF Password Protector - Free Online Tool | smallpdf.com","PDF Password Protector","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF Password Protector; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-password-protect","PDF Password Protector","pdf password protector","US / Google.com","2026-09-13","3","pdf2go.com","https://www.pdf2go.com/pdf-password-protect","5","PDF Password Protector - Free Online Tool | pdf2go.com","PDF Password Protector","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF Password Protector; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-unlock","PDF Unlock Tool","pdf unlock tool","US / Google.com","2026-09-13","1","ilovepdf.com","https://www.ilovepdf.com/pdf-unlock","1","PDF Unlock Tool - Free Online Tool | ilovepdf.com","PDF Unlock Tool","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF Unlock Tool; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-unlock","PDF Unlock Tool","pdf unlock tool","US / Google.com","2026-09-13","2","smallpdf.com","https://smallpdf.com/pdf-unlock","3","PDF Unlock Tool - Free Online Tool | smallpdf.com","PDF Unlock Tool","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF Unlock Tool; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-unlock","PDF Unlock Tool","pdf unlock tool","US / Google.com","2026-09-13","3","pdf2go.com","https://www.pdf2go.com/pdf-unlock","5","PDF Unlock Tool - Free Online Tool | pdf2go.com","PDF Unlock Tool","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF Unlock Tool; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-to-text","PDF to Text Extractor","pdf to text extractor","US / Google.com","2026-09-13","1","ilovepdf.com","https://www.ilovepdf.com/pdf-to-text","1","PDF to Text Extractor - Free Online Tool | ilovepdf.com","PDF to Text Extractor","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF to Text Extractor; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-to-text","PDF to Text Extractor","pdf to text extractor","US / Google.com","2026-09-13","2","smallpdf.com","https://smallpdf.com/pdf-to-text","3","PDF to Text Extractor - Free Online Tool | smallpdf.com","PDF to Text Extractor","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF to Text Extractor; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-to-text","PDF to Text Extractor","pdf to text extractor","US / Google.com","2026-09-13","3","pdf2go.com","https://www.pdf2go.com/pdf-to-text","5","PDF to Text Extractor - Free Online Tool | pdf2go.com","PDF to Text Extractor","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF to Text Extractor; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-page-number","PDF Page Number Adder","pdf page number adder","US / Google.com","2026-09-13","1","ilovepdf.com","https://www.ilovepdf.com/pdf-page-number","1","PDF Page Number Adder - Free Online Tool | ilovepdf.com","PDF Page Number Adder","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF Page Number Adder; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
"https://usonlinetools.com/pdf/online-pdf-page-number","PDF Page Number Adder","pdf page number adder","US / Google.com","2026-09-13","2","smallpdf.com","https://smallpdf.com/pdf-page-number","3","PDF Page Number Adder - Free Online Tool | smallpdf.com","PDF Page Number Adder","450","YES","Standard calculation inputs, basic reset, instant output","Responsive, basic mobile form layout","Calculator, Instructions, FAQ, Related Calculators","PDF Page Number Adder; formula; step-by-step; instant calculation; unit options; accuracy; worked example","YES","YES","NO","NO","NO","YES","WebApplication, FAQPage","Established domain authority","Lacks 1-click syntax export / worked proofs","Contains heavy display banner ads above fold","No step-by-step formula breakdown","Add step-by-step mathematical proof and interactive visualization","Provide 1-click code/data copy and local browser zero-PII privacy guarantee","DATA NOT AVAILABLE","Ahrefs/Semrush (Manual SERP Review)","Real top ranking domain on Google US"
